Series ID,Year,Period,Label,Value
LASST420000000000003,2019,M05,2019 May,4.2
LASST420000000000003,2019,M06,2019 Jun,4.3
LASST420000000000003,2019,M07,2019 Jul,4.4
LASST420000000000003,2019,M08,2019 Aug,4.5
LASST420000000000003,2019,M09,2019 Sep,4.6
LASST420000000000003,2019,M10,2019 Oct,4.6
LASST420000000000003,2019,M11,2019 Nov,4.6
LASST420000000000003,2019,M12,2019 Dec,4.6
LASST420000000000003,2020,M01,2020 Jan,4.7
LASST420000000000003,2020,M02,2020 Feb,4.7
LASST420000000000003,2020,M03,2020 Mar,5.8
LASST420000000000003,2020,M04,2020 Apr,15.1
LASST440000000000003,2018,M01,2018 Jan,4.3
LASST440000000000003,2018,M02,2018 Feb,4.3
LASST440000000000003,2018,M03,2018 Mar,4.2
LASST440000000000003,2018,M04,2018 Apr,4.1
LASST440000000000003,2018,M05,2018 May,4.0
LASST440000000000003,2018,M06,2018 Jun,3.9
LASST440000000000003,2018,M07,2018 Jul,3.9
LASST440000000000003,2018,M08,2018 Aug,3.8
LASST440000000000003,2018,M09,2018 Sep,3.8
LASST440000000000003,2018,M10,2018 Oct,3.8
LASST440000000000003,2018,M11,2018 Nov,3.8
LASST440000000000003,2018,M12,2018 Dec,3.7
LASST440000000000003,2019,M01,2019 Jan,3.7
LASST440000000000003,2019,M02,2019 Feb,3.7
LASST440000000000003,2019,M03,2019 Mar,3.6
LASST440000000000003,2019,M04,2019 Apr,3.6
LASST440000000000003,2019,M05,2019 May,3.6
LASST440000000000003,2019,M06,2019 Jun,3.6
LASST440000000000003,2019,M07,2019 Jul,3.6
LASST440000000000003,2019,M08,2019 Aug,3.5
LASST440000000000003,2019,M09,2019 Sep,3.5
LASST440000000000003,2019,M10,2019 Oct,3.5
LASST440000000000003,2019,M11,2019 Nov,3.5
LASST440000000000003,2019,M12,2019 Dec,3.5
LASST440000000000003,2020,M01,2020 Jan,3.4
LASST440000000000003,2020,M02,2020 Feb,3.4
LASST440000000000003,2020,M03,2020 Mar,4.7
LASST440000000000003,2020,M04,2020 Apr,17.0
LASST450000000000003,2018,M01,2018 Jan,3.9
LASST450000000000003,2018,M02,2018 Feb,3.8
LASST450000000000003,2018,M03,2018 Mar,3.6
LASST450000000000003,2018,M04,2018 Apr,3.5
LASST450000000000003,2018,M05,2018 May,3.4
LASST450000000000003,2018,M06,2018 Jun,3.4
LASST450000000000003,2018,M07,2018 Jul,3.3
LASST450000000000003,2018,M08,2018 Aug,3.3
LASST450000000000003,2018,M09,2018 Sep,3.3
LASST450000000000003,2018,M10,2018 Oct,3.3
LASST450000000000003,2018,M11,2018 Nov,3.3
LASST450000000000003,2018,M12,2018 Dec,3.4
LASST450000000000003,2019,M01,2019 Jan,3.4
LASST450000000000003,2019,M02,2019 Feb,3.4
LASST450000000000003,2019,M03,2019 Mar,3.4
LASST450000000000003,2019,M04,2019 Apr,3.3
LASST450000000000003,2019,M05,2019 May,3.1
LASST450000000000003,2019,M06,2019 Jun,2.9
LASST450000000000003,2019,M07,2019 Jul,2.7
LASST450000000000003,2019,M08,2019 Aug,2.5
LASST450000000000003,2019,M09,2019 Sep,2.4
LASST450000000000003,2019,M10,2019 Oct,2.4
LASST450000000000003,2019,M11,2019 Nov,2.4
LASST450000000000003,2019,M12,2019 Dec,2.4
LASST450000000000003,2020,M01,2020 Jan,2.4
LASST450000000000003,2020,M02,2020 Feb,2.5
LASST450000000000003,2020,M03,2020 Mar,3.2
LASST450000000000003,2020,M04,2020 Apr,12.1
LASST460000000000003,2018,M01,2018 Jan,3.2
LASST460000000000003,2018,M02,2018 Feb,3.2
LASST460000000000003,2018,M03,2018 Mar,3.1
LASST460000000000003,2018,M04,2018 Apr,3.1
LASST460000000000003,2018,M05,2018 May,3.1
LASST460000000000003,2018,M06,2018 Jun,3.1
LASST460000000000003,2018,M07,2018 Jul,3.0
LASST460000000000003,2018,M08,2018 Aug,3.0
LASST460000000000003,2018,M09,2018 Sep,3.0
LASST460000000000003,2018,M10,2018 Oct,3.0
LASST460000000000003,2018,M11,2018 Nov,3.0
LASST460000000000003,2018,M12,2018 Dec,3.1
LASST460000000000003,2019,M01,2019 Jan,3.1
LASST460000000000003,2019,M02,2019 Feb,3.1
LASST460000000000003,2019,M03,2019 Mar,3.2
LASST460000000000003,2019,M04,2019 Apr,3.2
LASST460000000000003,2019,M05,2019 May,3.3
LASST460000000000003,2019,M06,2019 Jun,3.3
LASST460000000000003,2019,M07,2019 Jul,3.3
LASST460000000000003,2019,M08,2019 Aug,3.3
LASST460000000000003,2019,M09,2019 Sep,3.4
LASST460000000000003,2019,M10,2019 Oct,3.4
LASST460000000000003,2019,M11,2019 Nov,3.4
LASST460000000000003,2019,M12,2019 Dec,3.4
LASST460000000000003,2020,M01,2020 Jan,3.4
LASST460000000000003,2020,M02,2020 Feb,3.3
LASST460000000000003,2020,M03,2020 Mar,3.1
LASST460000000000003,2020,M04,2020 Apr,10.2
LASST470000000000003,2018,M01,2018 Jan,3.6
LASST470000000000003,2018,M02,2018 Feb,3.6
LASST470000000000003,2018,M03,2018 Mar,3.6
LASST470000000000003,2018,M04,2018 Apr,3.6
LASST470000000000003,2018,M05,2018 May,3.6
LASST470000000000003,2018,M06,2018 Jun,3.6
LASST470000000000003,2018,M07,2018 Jul,3.5
LASST470000000000003,2018,M08,2018 Aug,3.5
LASST470000000000003,2018,M09,2018 Sep,3.5
LASST470000000000003,2018,M10,2018 Oct,3.4
LASST470000000000003,2018,M11,2018 Nov,3.4
LASST470000000000003,2018,M12,2018 Dec,3.4
LASST470000000000003,2019,M01,2019 Jan,3.4
LASST470000000000003,2019,M02,2019 Feb,3.4
LASST470000000000003,2019,M03,2019 Mar,3.5
LASST470000000000003,2019,M04,2019 Apr,3.5
LASST470000000000003,2019,M05,2019 May,3.5
LASST470000000000003,2019,M06,2019 Jun,3.4
LASST470000000000003,2019,M07,2019 Jul,3.4
LASST470000000000003,2019,M08,2019 Aug,3.4
LASST470000000000003,2019,M09,2019 Sep,3.3
LASST470000000000003,2019,M10,2019 Oct,3.3
LASST470000000000003,2019,M11,2019 Nov,3.3
LASST470000000000003,2019,M12,2019 Dec,3.3
LASST470000000000003,2020,M01,2020 Jan,3.3
LASST470000000000003,2020,M02,2020 Feb,3.4
LASST470000000000003,2020,M03,2020 Mar,3.3
LASST470000000000003,2020,M04,2020 Apr,14.7
LASST480000000000003,2018,M01,2018 Jan,4.0
LASST480000000000003,2018,M02,2018 Feb,4.0
LASST480000000000003,2018,M03,2018 Mar,4.0
LASST480000000000003,2018,M04,2018 Apr,4.0
LASST480000000000003,2018,M05,2018 May,3.9
LASST480000000000003,2018,M06,2018 Jun,3.9
LASST480000000000003,2018,M07,2018 Jul,3.8
LASST480000000000003,2018,M08,2018 Aug,3.7
LASST480000000000003,2018,M09,2018 Sep,3.7
LASST480000000000003,2018,M10,2018 Oct,3.7
LASST480000000000003,2018,M11,2018 Nov,3.7
LASST480000000000003,2018,M12,2018 Dec,3.7
LASST480000000000003,2019,M01,2019 Jan,3.7
LASST480000000000003,2019,M02,2019 Feb,3.6
LASST480000000000003,2019,M03,2019 Mar,3.5
LASST480000000000003,2019,M04,2019 Apr,3.5
LASST480000000000003,2019,M05,2019 May,3.4
LASST480000000000003,2019,M06,2019 Jun,3.4
LASST480000000000003,2019,M07,2019 Jul,3.5
LASST480000000000003,2019,M08,2019 Aug,3.5
LASST480000000000003,2019,M09,2019 Sep,3.5
LASST480000000000003,2019,M10,2019 Oct,3.5
LASST480000000000003,2019,M11,2019 Nov,3.5
LASST480000000000003,2019,M12,2019 Dec,3.5
LASST480000000000003,2020,M01,2020 Jan,3.5
LASST480000000000003,2020,M02,2020 Feb,3.5
LASST480000000000003,2020,M03,2020 Mar,5.1
LASST480000000000003,2020,M04,2020 Apr,12.8
LASST490000000000003,2018,M01,2018 Jan,3.1
LASST490000000000003,2018,M02,2018 Feb,3.1
LASST490000000000003,2018,M03,2018 Mar,3.1
LASST490000000000003,2018,M04,2018 Apr,3.1
LASST490000000000003,2018,M05,2018 May,3.1
LASST490000000000003,2018,M06,2018 Jun,3.1
LASST490000000000003,2018,M07,2018 Jul,3.1
LASST490000000000003,2018,M08,2018 Aug,3.0
LASST490000000000003,2018,M09,2018 Sep,3.0
LASST490000000000003,2018,M10,2018 Oct,3.0
LASST490000000000003,2018,M11,2018 Nov,3.0
LASST490000000000003,2018,M12,2018 Dec,2.9
LASST490000000000003,2019,M01,2019 Jan,2.9
LASST490000000000003,2019,M02,2019 Feb,2.8
LASST490000000000003,2019,M03,2019 Mar,2.8
LASST490000000000003,2019,M04,2019 Apr,2.7
LASST490000000000003,2019,M05,2019 May,2.7
LASST490000000000003,2019,M06,2019 Jun,2.6
LASST490000000000003,2019,M07,2019 Jul,2.5
LASST490000000000003,2019,M08,2019 Aug,2.5
LASST490000000000003,2019,M09,2019 Sep,2.5
LASST490000000000003,2019,M10,2019 Oct,2.4
LASST490000000000003,2019,M11,2019 Nov,2.4
LASST490000000000003,2019,M12,2019 Dec,2.4
LASST490000000000003,2020,M01,2020 Jan,2.5
LASST490000000000003,2020,M02,2020 Feb,2.5
LASST490000000000003,2020,M03,2020 Mar,3.8
LASST490000000000003,2020,M04,2020 Apr,9.7
LASST500000000000003,2018,M01,2018 Jan,2.7
LASST500000000000003,2018,M02,2018 Feb,2.7
LASST500000000000003,2018,M03,2018 Mar,2.7
LASST500000000000003,2018,M04,2018 Apr,2.6
LASST500000000000003,2018,M05,2018 May,2.6
LASST500000000000003,2018,M06,2018 Jun,2.6
LASST500000000000003,2018,M07,2018 Jul,2.5
LASST500000000000003,2018,M08,2018 Aug,2.5
LASST500000000000003,2018,M09,2018 Sep,2.5
LASST500000000000003,2018,M10,2018 Oct,2.4
LASST500000000000003,2018,M11,2018 Nov,2.4
LASST500000000000003,2018,M12,2018 Dec,2.4
LASST500000000000003,2019,M01,2019 Jan,2.4
LASST500000000000003,2019,M02,2019 Feb,2.3
LASST500000000000003,2019,M03,2019 Mar,2.3
LASST500000000000003,2019,M04,2019 Apr,2.3
LASST500000000000003,2019,M05,2019 May,2.3
LASST500000000000003,2019,M06,2019 Jun,2.4
LASST500000000000003,2019,M07,2019 Jul,2.4
LASST500000000000003,2019,M08,2019 Aug,2.4
LASST500000000000003,2019,M09,2019 Sep,2.4
LASST500000000000003,2019,M10,2019 Oct,2.4
LASST500000000000003,2019,M11,2019 Nov,2.4
LASST500000000000003,2019,M12,2019 Dec,2.4
LASST500000000000003,2020,M01,2020 Jan,2.4
LASST500000000000003,2020,M02,2020 Feb,2.4
LASST500000000000003,2020,M03,2020 Mar,3.1
LASST500000000000003,2020,M04,2020 Apr,15.6
LASST510000000000003,2018,M01,2018 Jan,3.3
LASST510000000000003,2018,M02,2018 Feb,3.2
LASST510000000000003,2018,M03,2018 Mar,3.2
LASST510000000000003,2018,M04,2018 Apr,3.1
LASST510000000000003,2018,M05,2018 May,3.1
LASST510000000000003,2018,M06,2018 Jun,3.0
LASST510000000000003,2018,M07,2018 Jul,3.0
LASST510000000000003,2018,M08,2018 Aug,2.9
LASST510000000000003,2018,M09,2018 Sep,2.9
LASST510000000000003,2018,M10,2018 Oct,2.9
LASST510000000000003,2018,M11,2018 Nov,2.9
LASST510000000000003,2018,M12,2018 Dec,3.0
LASST510000000000003,2019,M01,2019 Jan,3.0
LASST510000000000003,2019,M02,2019 Feb,3.0
LASST510000000000003,2019,M03,2019 Mar,2.9
LASST510000000000003,2019,M04,2019 Apr,2.9
LASST510000000000003,2019,M05,2019 May,2.8
LASST510000000000003,2019,M06,2019 Jun,2.8
LASST510000000000003,2019,M07,2019 Jul,2.7
LASST510000000000003,2019,M08,2019 Aug,2.7
LASST510000000000003,2019,M09,2019 Sep,2.7
LASST510000000000003,2019,M10,2019 Oct,2.7
LASST510000000000003,2019,M11,2019 Nov,2.7
LASST510000000000003,2019,M12,2019 Dec,2.7
LASST510000000000003,2020,M01,2020 Jan,2.7
LASST510000000000003,2020,M02,2020 Feb,2.6
LASST510000000000003,2020,M03,2020 Mar,3.3
LASST510000000000003,2020,M04,2020 Apr,10.6
LASST530000000000003,2018,M01,2018 Jan,4.6
LASST530000000000003,2018,M02,2018 Feb,4.5
LASST530000000000003,2018,M03,2018 Mar,4.5
LASST530000000000003,2018,M04,2018 Apr,4.5
LASST530000000000003,2018,M05,2018 May,4.4
LASST530000000000003,2018,M06,2018 Jun,4.4
LASST530000000000003,2018,M07,2018 Jul,4.4
LASST530000000000003,2018,M08,2018 Aug,4.4
LASST530000000000003,2018,M09,2018 Sep,4.4
LASST530000000000003,2018,M10,2018 Oct,4.4
LASST530000000000003,2018,M11,2018 Nov,4.5
LASST530000000000003,2018,M12,2018 Dec,4.5
LASST530000000000003,2019,M01,2019 Jan,4.5
LASST530000000000003,2019,M02,2019 Feb,4.5
LASST530000000000003,2019,M03,2019 Mar,4.5
LASST530000000000003,2019,M04,2019 Apr,4.4
LASST530000000000003,2019,M05,2019 May,4.4
LASST530000000000003,2019,M06,2019 Jun,4.3
LASST530000000000003,2019,M07,2019 Jul,4.2
LASST530000000000003,2019,M08,2019 Aug,4.2
LASST530000000000003,2019,M09,2019 Sep,4.1
LASST530000000000003,2019,M10,2019 Oct,4.0
LASST530000000000003,2019,M11,2019 Nov,4.0
LASST530000000000003,2019,M12,2019 Dec,4.0
LASST530000000000003,2020,M01,2020 Jan,3.9
LASST530000000000003,2020,M02,2020 Feb,3.8
LASST530000000000003,2020,M03,2020 Mar,5.1
LASST530000000000003,2020,M04,2020 Apr,15.4
LASST540000000000003,2018,M01,2018 Jan,5.4
LASST540000000000003,2018,M02,2018 Feb,5.4
LASST540000000000003,2018,M03,2018 Mar,5.4
LASST540000000000003,2018,M04,2018 Apr,5.4
LASST540000000000003,2018,M05,2018 May,5.3
LASST540000000000003,2018,M06,2018 Jun,5.3
LASST540000000000003,2018,M07,2018 Jul,5.2
LASST540000000000003,2018,M08,2018 Aug,5.1
LASST540000000000003,2018,M09,2018 Sep,5.1
LASST540000000000003,2018,M10,2018 Oct,5.0
LASST540000000000003,2018,M11,2018 Nov,5.0
LASST540000000000003,2018,M12,2018 Dec,4.9
LASST540000000000003,2019,M01,2019 Jan,4.9
LASST540000000000003,2019,M02,2019 Feb,4.8
LASST540000000000003,2019,M03,2019 Mar,4.8
LASST540000000000003,2019,M04,2019 Apr,4.7
LASST540000000000003,2019,M05,2019 May,4.7
LASST540000000000003,2019,M06,2019 Jun,4.7
LASST540000000000003,2019,M07,2019 Jul,4.8
LASST540000000000003,2019,M08,2019 Aug,4.9
LASST540000000000003,2019,M09,2019 Sep,5.0
LASST540000000000003,2019,M10,2019 Oct,5.1
LASST540000000000003,2019,M11,2019 Nov,5.1
LASST540000000000003,2019,M12,2019 Dec,5.1
LASST540000000000003,2020,M01,2020 Jan,5.0
LASST540000000000003,2020,M02,2020 Feb,4.9
LASST540000000000003,2020,M03,2020 Mar,6.0
LASST540000000000003,2020,M04,2020 Apr,15.2
LASST550000000000003,2018,M01,2018 Jan,3.0
LASST550000000000003,2018,M02,2018 Feb,3.0
LASST550000000000003,2018,M03,2018 Mar,3.0
LASST550000000000003,2018,M04,2018 Apr,3.0
LASST550000000000003,2018,M05,2018 May,3.0
LASST550000000000003,2018,M06,2018 Jun,3.0
LASST550000000000003,2018,M07,2018 Jul,3.0
LASST550000000000003,2018,M08,2018 Aug,3.0
LASST550000000000003,2018,M09,2018 Sep,3.0
LASST550000000000003,2018,M10,2018 Oct,3.0
LASST550000000000003,2018,M11,2018 Nov,3.0
LASST550000000000003,2018,M12,2018 Dec,3.0
LASST550000000000003,2019,M01,2019 Jan,3.1
LASST550000000000003,2019,M02,2019 Feb,3.2
LASST550000000000003,2019,M03,2019 Mar,3.2
LASST550000000000003,2019,M04,2019 Apr,3.3
LASST550000000000003,2019,M05,2019 May,3.3
LASST550000000000003,2019,M06,2019 Jun,3.4
LASST550000000000003,2019,M07,2019 Jul,3.4
LASST550000000000003,2019,M08,2019 Aug,3.4
LASST550000000000003,2019,M09,2019 Sep,3.4
LASST550000000000003,2019,M10,2019 Oct,3.5
LASST550000000000003,2019,M11,2019 Nov,3.5
LASST550000000000003,2019,M12,2019 Dec,3.5
LASST550000000000003,2020,M01,2020 Jan,3.5
LASST550000000000003,2020,M02,2020 Feb,3.5
LASST550000000000003,2020,M03,2020 Mar,3.1
LASST550000000000003,2020,M04,2020 Apr,14.1
LASST560000000000003,2018,M01,2018 Jan,4.0
LASST560000000000003,2018,M02,2018 Feb,4.0
LASST560000000000003,2018,M03,2018 Mar,3.9
LASST560000000000003,2018,M04,2018 Apr,3.9
LASST560000000000003,2018,M05,2018 May,3.9
LASST560000000000003,2018,M06,2018 Jun,3.9
LASST560000000000003,2018,M07,2018 Jul,3.9
LASST560000000000003,2018,M08,2018 Aug,3.9
LASST560000000000003,2018,M09,2018 Sep,3.9
LASST560000000000003,2018,M10,2018 Oct,3.8
LASST560000000000003,2018,M11,2018 Nov,3.7
LASST560000000000003,2018,M12,2018 Dec,3.6
LASST560000000000003,2019,M01,2019 Jan,3.5
LASST560000000000003,2019,M02,2019 Feb,3.5
LASST560000000000003,2019,M03,2019 Mar,3.4
LASST560000000000003,2019,M04,2019 Apr,3.5
LASST560000000000003,2019,M05,2019 May,3.5
LASST560000000000003,2019,M06,2019 Jun,3.6
LASST560000000000003,2019,M07,2019 Jul,3.7
LASST560000000000003,2019,M08,2019 Aug,3.7
LASST560000000000003,2019,M09,2019 Sep,3.7
LASST560000000000003,2019,M10,2019 Oct,3.7
LASST560000000000003,2019,M11,2019 Nov,3.7
LASST560000000000003,2019,M12,2019 Dec,3.7
LASST560000000000003,2020,M01,2020 Jan,3.7
LASST560000000000003,2020,M02,2020 Feb,3.7
LASST560000000000003,2020,M03,2020 Mar,3.8
LASST560000000000003,2020,M04,2020 Apr,9.2
LASST720000000000003,2018,M01,2018 Jan,10.5
LASST720000000000003,2018,M02,2018 Feb,10.2
LASST720000000000003,2018,M03,2018 Mar,10.0
LASST720000000000003,2018,M04,2018 Apr,9.7
LASST720000000000003,2018,M05,2018 May,9.5
LASST720000000000003,2018,M06,2018 Jun,9.2
LASST720000000000003,2018,M07,2018 Jul,8.9
LASST720000000000003,2018,M08,2018 Aug,8.6
LASST720000000000003,2018,M09,2018 Sep,8.4
LASST720000000000003,2018,M10,2018 Oct,8.3
LASST720000000000003,2018,M11,2018 Nov,8.3
LASST720000000000003,2018,M12,2018 Dec,8.5
LASST720000000000003,2019,M01,2019 Jan,8.6
LASST720000000000003,2019,M02,2019 Feb,8.7
LASST720000000000003,2019,M03,2019 Mar,8.6
LASST720000000000003,2019,M04,2019 Apr,8.4
LASST720000000000003,2019,M05,2019 May,8.0
LASST720000000000003,2019,M06,2019 Jun,7.7
LASST720000000000003,2019,M07,2019 Jul,7.5
LASST720000000000003,2019,M08,2019 Aug,7.6
LASST720000000000003,2019,M09,2019 Sep,7.9
LASST720000000000003,2019,M10,2019 Oct,8.3
LASST720000000000003,2019,M11,2019 Nov,8.5
LASST720000000000003,2019,M12,2019 Dec,8.5
LASST720000000000003,2020,M01,2020 Jan,8.9
LASST720000000000003,2020,M02,2020 Feb,8.8
LASST720000000000003,2020,M03,2020 Mar,-
LASST720000000000003,2020,M04,2020 Apr,-
